"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"271","Creo que es tiempo de cambiar la música del carro...
#traficogt #transitogt https://t.co/fI6Kk5bpA1",FALSE,0,NA,2019-10-18 14:43:57,FALSE,NA,"1185204879247233024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","padreilustrado",1,FALSE,FALSE,NA,NA
"272","Alguien sabe, cual es la lógica que sigue @EmixtraGT para habilitar este carril? Sobre todo cuando el transito de l… https://t.co/17D3kelWrp",FALSE,0,NA,2019-10-18 14:42:21,TRUE,NA,"1185204475511881733",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReneAlejandro57",0,FALSE,FALSE,NA,NA
"273","RT @Luisbarrios_502: Ya inician el retiro de un camión que chocó en la baja de Villa Lobos #traficogt lento rumbo al sur @soy_502 https://t…",FALSE,0,NA,2019-10-18 14:38:08,FALSE,NA,"1185203412448755712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TransitoCa",3,TRUE,FALSE,NA,NA
"274","RT @Guatevision_tv: [#TráficoGT] La @PMT_VILLANUEVA reporta complicaciones en el tránsito con dirección al Sur por trabajos de bacheo sobre…",FALSE,0,NA,2019-10-18 14:35:20,FALSE,NA,"1185202706996191234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JGXIMENA",2,TRUE,FALSE,NA,NA
"275","RT @Guatevision_tv: [#TráficoGT] La @PMT_VILLANUEVA reporta complicaciones en el tránsito con dirección al Sur por trabajos de bacheo sobre…",FALSE,0,NA,2019-10-18 14:28:29,FALSE,NA,"1185200987218350080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantosDalia",2,TRUE,FALSE,NA,NA
"276","[#TráficoGT] La @PMT_VILLANUEVA reporta complicaciones en el tránsito con dirección al Sur por trabajos de bacheo s… https://t.co/KpunPkGh5E",FALSE,13,NA,2019-10-18 14:27:38,TRUE,NA,"1185200771769552898",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",2,FALSE,FALSE,NA,NA
"277","RT @amilcarmontejo: Autobús con fallas mecánicas en 14 avenida 8-45 #TransitoGT zona 1.

Usuarios que provienen de Mercado Colón y bulevar…",FALSE,0,NA,2019-10-18 14:12:43,FALSE,NA,"1185197015845785601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eacuezzi",6,TRUE,FALSE,NA,NA
"278","Autobús con fallas mecánicas en 14 avenida 8-45 #TransitoGT zona 1.

Usuarios que provienen de Mercado Colón y bule… https://t.co/yaNkQ8e6j4",FALSE,0,NA,2019-10-18 14:04:52,TRUE,NA,"1185195040446005248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GtLiberal",0,FALSE,FALSE,NA,NA
"279","#TraficoGT https://t.co/QzgBv8hIyO",FALSE,0,NA,2019-10-18 14:02:08,FALSE,NA,"1185194353540640768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonitoringGuate",0,FALSE,FALSE,NA,NA
"280","RT @prensa_libre: #TráficoGT | @amilcarmontejo reporta autobús con fallas mecánicas sobre la 14 avenida y 8 calle de la zona 1. https://t.c…",FALSE,0,NA,2019-10-18 13:51:23,FALSE,NA,"1185191646851424256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindaLo71212040",1,TRUE,FALSE,NA,NA
"281","#TráficoGT | @amilcarmontejo reporta autobús con fallas mecánicas sobre la 14 avenida y 8 calle de la zona 1. https://t.co/nfoydBXgel",FALSE,4,NA,2019-10-18 13:50:49,FALSE,NA,"1185191504945520641",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",1,FALSE,FALSE,NA,NA
"282","RT @amilcarmontejo: Autobús con fallas mecánicas en 14 avenida 8-45 #TransitoGT zona 1.

Usuarios que provienen de Mercado Colón y bulevar…",FALSE,0,NA,2019-10-18 13:50:26,FALSE,NA,"1185191411001495553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tercoguerrero",6,TRUE,FALSE,NA,NA
"283","RT @amilcarmontejo: Autobús con fallas mecánicas en 14 avenida 8-45 #TransitoGT zona 1.

Usuarios que provienen de Mercado Colón y bulevar…",FALSE,0,NA,2019-10-18 13:47:18,FALSE,NA,"1185190620903727104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nadja_zea",6,TRUE,FALSE,NA,NA
"284","Autobús con fallas mecánicas en 14 avenida 8-45 #TransitoGT zona 1.

Usuarios que provienen de Mercado Colón y bule… https://t.co/4UlIJBwLNM",FALSE,6,NA,2019-10-18 13:46:45,TRUE,NA,"1185190482646831104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",6,FALSE,FALSE,NA,NA
"285","RT @Luisbarrios_502: Ya inician el retiro de un camión que chocó en la baja de Villa Lobos #traficogt lento rumbo al sur @soy_502 https://t…",FALSE,0,NA,2019-10-18 13:42:41,FALSE,NA,"1185189459517722624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EstuardoTayito",3,TRUE,FALSE,NA,NA
"286","RT @Luisbarrios_502: Ya inician el retiro de un camión que chocó en la baja de Villa Lobos #traficogt lento rumbo al sur @soy_502 https://t…",FALSE,0,NA,2019-10-18 13:40:40,FALSE,NA,"1185188951889534976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","soy_502",3,TRUE,FALSE,NA,NA
"287","Ya inician el retiro de un camión que chocó en la baja de Villa Lobos #traficogt lento rumbo al sur @soy_502 https://t.co/R00Vaujts6",FALSE,9,NA,2019-10-18 13:39:35,FALSE,NA,"1185188679486234625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Luisbarrios_502",3,FALSE,FALSE,NA,NA
"288","#fav si a ningún horario llegan a tiempo, parte x #traficogt",FALSE,0,NA,2019-10-18 13:36:35,FALSE,NA,"1185187925899776001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Q0NTR0L",0,FALSE,FALSE,NA,NA
"289","RT @vivaln_gtv: #Ahora | Se trabaja con grúa para retirar al camión que provocó accidente en la bajada de Villa Lobos. #TráficoGT detenido…",FALSE,0,NA,2019-10-18 13:28:53,FALSE,NA,"1185185987548319744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_fan_delPin15",8,TRUE,FALSE,NA,NA
"290","RT @vivaln_gtv: #TráficoGT | Conductor de transporte pesado es multado por @MuniVillaNueva, por no respetar el horario de restricción para…",FALSE,0,NA,2019-10-18 13:15:35,FALSE,NA,"1185182639248027648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hpalencia1",3,TRUE,FALSE,NA,NA
"291","RT @vivaln_gtv: #Ahora | Se trabaja con grúa para retirar al camión que provocó accidente en la bajada de Villa Lobos. #TráficoGT detenido…",FALSE,0,NA,2019-10-18 13:15:17,FALSE,NA,"1185182564224512000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlyanEscobar",8,TRUE,FALSE,NA,NA
"292","RT @amilcarmontejo: Villa Nueva, Guatemala.

Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar #TraficoG…",FALSE,0,NA,2019-10-18 13:15:09,FALSE,NA,"1185182530313576448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marcosv50",18,TRUE,FALSE,NA,NA
"293","RT @vivaln_gtv: #Ahora | Se trabaja con grúa para retirar al camión que provocó accidente en la bajada de Villa Lobos. #TráficoGT detenido…",FALSE,0,NA,2019-10-18 13:11:33,FALSE,NA,"1185181623505031168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantosDalia",8,TRUE,FALSE,NA,NA
"294","RT @vivaln_gtv: #TráficoGT | Conductor de transporte pesado es multado por @MuniVillaNueva, por no respetar el horario de restricción para…",FALSE,0,NA,2019-10-18 13:11:12,FALSE,NA,"1185181536796233728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantosDalia",3,TRUE,FALSE,NA,NA
"295","RT @prensa_libre: #URGENTE | Camión con problemas en el sistema de frenos provoca accidente de #TráficoGT en la bajada de #Villalobos sobre…",FALSE,0,NA,2019-10-18 13:09:50,FALSE,NA,"1185181191680462851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantosDalia",9,TRUE,FALSE,NA,NA
"296","#TráficoGT | Conductor de transporte pesado es multado por @MuniVillaNueva, por no respetar el horario de restricci… https://t.co/QJKy3MJylS",FALSE,18,NA,2019-10-18 13:09:41,TRUE,NA,"1185181156200857603",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vivaln_gtv",3,FALSE,FALSE,NA,NA
"297","RT @relato_gt: ¿Conoces las #multas y sanciones si te detienen manejando en estado de ebriedad? No pongas en riesgo tu #vida y la de los de…",FALSE,0,NA,2019-10-18 13:06:56,FALSE,NA,"1185180461867393034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AStTGo",1,TRUE,FALSE,NA,NA
"298","RT @amilcarmontejo: Villa Nueva, Guatemala.

Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar #TraficoG…",FALSE,0,NA,2019-10-18 13:01:53,FALSE,NA,"1185179191400161282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andreaacalentti",18,TRUE,FALSE,NA,NA
"299","RT @soy_502: #TráficoGT Camión se queda sin frenos, choca y paraliza la Villalobos

El paso es complicado en el sector. Esto fue lo que pas…",FALSE,0,NA,2019-10-18 12:59:29,FALSE,NA,"1185178588586352640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WALQUIQUE",5,TRUE,FALSE,NA,NA
"300","@Universidad921 @UsacDigeu @SoyUSAC #TraficoVN #TraficoMixco #TraficoVC #TransitoGT #TraficoGT https://t.co/e7r5GaMmRA",FALSE,1,"Universidad921",2019-10-18 12:59:13,FALSE,NA,"1185178522509336576","249711217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosariorUsac",1,FALSE,FALSE,NA,NA
"301","@Universidad921 @UsacDigeu @SoyUSAC #TraficoVN #TraficoMixco #TraficoVC #TransitoGT #TraficoGT https://t.co/dK3cHg6Ep5",FALSE,0,"Universidad921",2019-10-18 12:58:57,FALSE,NA,"1185178453810798592","249711217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosariorUsac",0,FALSE,FALSE,NA,NA
"302","@Universidad921 @UsacDigeu @SoyUSAC #TraficoVN #TraficoMixco #TraficoVC #TransitoGT #TraficoGT https://t.co/vXLSkVthkF",FALSE,0,"Universidad921",2019-10-18 12:58:17,FALSE,NA,"1185178283744337925","249711217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosariorUsac",0,FALSE,FALSE,NA,NA
"303","RT @soy_502: #TráficoGT Camión se queda sin frenos, choca y paraliza la Villalobos

El paso es complicado en el sector. Esto fue lo que pas…",FALSE,0,NA,2019-10-18 12:57:43,FALSE,NA,"1185178143059001344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lesdealvarado",5,TRUE,FALSE,NA,NA
"304","Buena noticia #TráficoGT #TráficoVN https://t.co/rOnFkSSoCg",FALSE,5,NA,2019-10-18 12:53:29,FALSE,NA,"1185177077521235968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoyFlordeMaria",0,FALSE,FALSE,NA,NA
"305","#FrenemosLosAccidentes | @EmixtraPablo reporta accidente de #TráficoGT entre camioneta y motocicleta entre la 7 ave… https://t.co/NdkshxA6Li",FALSE,2,NA,2019-10-18 12:48:17,TRUE,NA,"1185175768726462464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",0,FALSE,FALSE,NA,NA
"306","RT @amilcarmontejo: Villa Nueva, Guatemala.

Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar #TraficoG…",FALSE,0,NA,2019-10-18 12:38:45,FALSE,NA,"1185173369420943360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byronhe61466027",18,TRUE,FALSE,NA,NA
"307","RT @prensa_libre: #URGENTE | Camión con problemas en el sistema de frenos provoca accidente de #TráficoGT en la bajada de #Villalobos sobre…",FALSE,0,NA,2019-10-18 12:36:21,FALSE,NA,"1185172767773208581",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nquevedoa",9,TRUE,FALSE,NA,NA
"308","RT @amilcarmontejo: Villa Nueva, Guatemala.

Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar #TraficoG…",FALSE,0,NA,2019-10-18 12:34:58,FALSE,NA,"1185172418547081216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hugom70",18,TRUE,FALSE,NA,NA
"309","RT @prensa_libre: #URGENTE | Camión con problemas en el sistema de frenos provoca accidente de #TráficoGT en la bajada de #Villalobos sobre…",FALSE,0,NA,2019-10-18 12:33:49,FALSE,NA,"1185172128099917829",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laa_sinDu",9,TRUE,FALSE,NA,NA
"310","#TráficoGT Camión se queda sin frenos, choca y paraliza la Villalobos

El paso es complicado en el sector. Esto fue… https://t.co/pN33EkWzzq",FALSE,8,NA,2019-10-18 12:32:16,TRUE,NA,"1185171738683949056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","soy_502",5,FALSE,FALSE,NA,NA
"311","RT @amilcarmontejo: Villa Nueva, Guatemala.

Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar #TraficoG…",FALSE,0,NA,2019-10-18 12:31:04,FALSE,NA,"1185171434726932480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ottoaldana",18,TRUE,FALSE,NA,NA
"312","¿Conoces las #multas y sanciones si te detienen manejando en estado de ebriedad? No pongas en riesgo tu #vida y la… https://t.co/2vEwAibv6d",FALSE,3,NA,2019-10-18 12:30:33,TRUE,NA,"1185171307165605888",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","relato_gt",1,FALSE,FALSE,NA,NA
"313","Villa Nueva, Guatemala.
Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar… https://t.co/boXFgKEETe",FALSE,2,NA,2019-10-18 12:27:42,TRUE,NA,"1185170588836478976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cadenainfogt",0,FALSE,FALSE,NA,NA
"314","#TráficoGT #TránsitoGT
Les urgen las coimas, el aguinaldo no les alcanza... https://t.co/rUlX4KM33V",FALSE,0,NA,2019-10-18 12:27:09,FALSE,NA,"1185170450399318016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",0,FALSE,FALSE,NA,NA
"315","Villa Nueva, Guatemala.

Retiran camión colisionado en Bajada Villalobos. Dos gruas accionaron para habilitar… https://t.co/EZ814a75Tq",FALSE,64,NA,2019-10-18 12:26:37,TRUE,NA,"1185170318190616576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",18,FALSE,FALSE,NA,NA
"316","RT @vivaln_gtv: #Ahora | Se trabaja con grúa para retirar al camión que provocó accidente en la bajada de Villa Lobos. #TráficoGT detenido…",FALSE,0,NA,2019-10-18 12:25:41,FALSE,NA,"1185170082030407681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karin112930",8,TRUE,FALSE,NA,NA
"317","RT @vivaln_gtv: #Precaución | @MuniVillaNueva  reportan #TráficoGT detenido en la calzada Aguilar Batres con dirección al sur, luego del pe…",FALSE,0,NA,2019-10-18 12:24:45,FALSE,NA,"1185169848055324672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castilloreyna",4,TRUE,FALSE,NA,NA
"318","RT @DIGITALNEWS2O16: IMPORTANTE TOMAR NOTA

#TráficoGT #TránsitoGT #TransitoVN 🚧👮🚗🚘🚕
@SantosDalia nos INFORMA: https://t.co/X9Vi43tiyy",FALSE,0,NA,2019-10-18 12:24:22,FALSE,NA,"1185169750567067650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",4,TRUE,FALSE,NA,NA
"319","RT @DIGITALNEWS2O16: #TráficoGT #TránsitoGT 
Y dale con el mal llamado ""libramiento"", que se ha convertido en un ""permanente bloqueo""... ht…",FALSE,0,NA,2019-10-18 12:24:12,FALSE,NA,"1185169710180192256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",1,TRUE,FALSE,NA,NA
"320","RT @avec_tats: Y hoy cómo en todas las quincenas. #TraficoGT #Guatemala https://t.co/eFEEZW452a",FALSE,0,NA,2019-10-18 12:23:19,FALSE,NA,"1185169486481108992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniel0ooo",106,TRUE,FALSE,NA,NA
"321","RT @vivaln_gtv: #Ahora | Se trabaja con grúa para retirar al camión que provocó accidente en la bajada de Villa Lobos. #TráficoGT detenido…",FALSE,0,NA,2019-10-18 12:19:42,FALSE,NA,"1185168575251673090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJ_FRED2011",8,TRUE,FALSE,NA,NA
"322","@PMT_VILLANUEVA @SantosDalia [#TráficoGT] Largas filas de vehículos continúan en el ingreso a la capital desde el S… https://t.co/fqB4DPiWjS",FALSE,5,"Guatevision_tv",2019-10-18 12:19:00,TRUE,"1185148082197094402","1185168399883788288","43971175","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",0,FALSE,FALSE,NA,NA
"323","RT @vivaln_gtv: #Ahora | Se trabaja con grúa para retirar al camión que provocó accidente en la bajada de Villa Lobos. #TráficoGT detenido…",FALSE,0,NA,2019-10-18 12:18:24,FALSE,NA,"1185168249887117312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",8,TRUE,FALSE,NA,NA
"324","RT @vivaln_gtv: #Precaución | @MuniVillaNueva  reportan #TráficoGT detenido en la calzada Aguilar Batres con dirección al sur, luego del pe…",FALSE,0,NA,2019-10-18 12:18:22,FALSE,NA,"1185168239665520640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",4,TRUE,FALSE,NA,NA
"325","#TráficoGT #TráficoVN https://t.co/LHpMn2KmTk",FALSE,1,NA,2019-10-18 12:14:43,FALSE,NA,"1185167322526507009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoyFlordeMaria",0,FALSE,FALSE,NA,NA
"326","#TráficoGT #TránsitoGT
🚘🚗🚕🚧🚍
DEPENDIENDO SI NO LLUEVE:
Libramiento de Chimaltenango podría ser habilitado (parcialm… https://t.co/fAaBKQnaGQ",FALSE,0,NA,2019-10-18 12:14:01,TRUE,NA,"1185167146302758915",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",0,FALSE,FALSE,NA,NA
"327","RT @vivaln_gtv: #Precaución | @MuniVillaNueva  reportan #TráficoGT detenido en la calzada Aguilar Batres con dirección al sur, luego del pe…",FALSE,0,NA,2019-10-18 12:12:22,FALSE,NA,"1185166731137945601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuniVillaNueva",4,TRUE,FALSE,NA,NA
"328","Espero que las #vacaciones ya se empiecen a ver en el #TraficoGT 🤗",FALSE,4,NA,2019-10-18 12:11:56,FALSE,NA,"1185166619993083904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GraceGuevara19",0,FALSE,FALSE,NA,NA
"329","#TráficoGT #TránsitoGT 
Y dale con el mal llamado ""libramiento"", que se ha convertido en un ""permanente bloqueo""... https://t.co/BolCzjCr9p",FALSE,2,NA,2019-10-18 12:11:02,FALSE,NA,"1185166395996291072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",1,FALSE,FALSE,NA,NA
